n,i,t,a
Montgomery,36057,311,0.003
Onondaga,36067,1301,0.003
Orange,36071,16455,0.547
Orleans,36073,9228,0.232
Rensselaer,36083,3604,0.04
Schoharie,36095,4355,0.676
Steuben,36101,16099,0.382
Tioga,36107,464,0.01
Washington,36115,1450,0.14
Wyoming,36121,2302,0.007
Alamance,37001,12414,0.744
Alexander,37003,74303,2.355
Anson,37007,63887,1.557
Beaufort,37013,217760,0.507
Bertie,37015,28678,0.805
Bladen,37017,180263,1.491
Brunswick,37019,254973,1.289
Buncombe,37021,8454,1.217
Carteret,37031,62471,1.014
Caswell,37033,2176,0.372
Chatham,37037,6392,1.17
Cleveland,37045,15995,2.326
Columbus,37047,1082958,1.758
Craven,37049,140042,0.984
Cumberland,37051,261920,1.841
Davidson,37057,30799,0.528
Davie,37059,14585,0.797
Duplin,37061,926702,1.997
Edgecombe,37065,104923,0.394
Forsyth,37067,1267,1.76
Franklin,37069,1732,0.144
Gates,37073,27571,0.634
Granville,37077,408,0.13
Greene,37079,32253,0.229
Guilford,37081,176557,4.352
Halifax,37083,40786,0.284
Harnett,37085,134809,2.536
Haywood,37087,7858,4.347
Hertford,37091,12717,0.046
Hoke,37093,36159,1.882
Hyde,37095,60758,0.503
Iredell,37097,70963,1.56
Johnston,37101,120180,1.236
Jones,37103,59071,0.421
Lee,37105,10311,2.052
Lenoir,37107,213404,0.5
Martin,37117,8326,0.111
Moore,37125,567,0.1
Nash,37127,4014,0.072
Northampton,37131,2113,0.041
Onslow,37133,33028,0.27
Orange,37135,9925,0.557
Pamlico,37137,20126,0.733
Pasquotank,37139,28316,0.693
Pender,37141,95869,1.744
Perquimans,37143,10148,0.074
Person,37145,5202,0.178
Pitt,37147,134324,0.441
Randolph,37151,22274,1.624
Richmond,37153,3971,0.485
Robeson,37155,732125,2.83
Rockingham,37157,76136,4.614
Rowan,37159,38528,1.207
Sampson,37163,862873,2.702
Scotland,37165,54356,1.42
Stanly,37167,59307,0.48
Surry,37171,16968,1.603
Tyrrell,37177,127387,1.379
Union,37179,398115,0.665
Wake,37183,36820,1.328
Washington,37187,107931,0.268
Wayne,37191,643932,1.462
Wilkes,37193,37364,2.463
Wilson,37195,111896,0.432
Yadkin,37197,9775,0.657
Yancey,37199,14,0.037
Barnes,38003,96115,0.079
Benson,38005,28052,0.223
Bottineau,38009,2461,0.204
Bowman,38011,724,0.05
Burleigh,38015,5896,0.038
Cass,38017,772397,0.52
Dickey,38021,400957,0.431
Dunn,38025,1471,0.028
Eddy,38027,29966,0.509
Emmons,38029,39977,0.109
Foster,38031,13646,0.068
Golden Valley,38033,736,0.407
Grand Forks,38035,40745,0.028
Grant,38037,17117,0.128
Griggs,38039,37398,0.13
Hettinger,38041,532,0.013
Kidder,38043,103629,0.244
La Moure,38045,125558,0.194
Logan,38047,2406,0.019
McHenry,38049,19996,0.298
McIntosh,38051,12436,0.113
McKenzie,38053,4096,0.039
McLean,38055,9681,0.088
Mercer,38057,21160,0.135
Morton,38059,2716,0.012
Nelson,38063,3714,0.069
Oliver,38065,6131,0.069
Pembina,38067,62871,0.253
Pierce,38069,5440,0.071
Ramsey,38071,3240,0.011
Ransom,38073,1251907,0.926
Richland,38077,1175182,1.035
Rolette,38079,5940,0.336
Sargent,38081,837255,0.795
Sheridan,38083,3629,0.145
Sioux,38085,7304,0.167
Stark,38089,6462,0.057
Steele,38091,51030,0.055
Stutsman,38093,35174,0.1
Towner,38095,993,0.362
Traill,38097,86961,0.041
Walsh,38099,100298,0.331
Ward,38101,5245,0.193
Wells,38103,12367,0.078
Williams,38105,316,0.101
Adams,39001,59493,0.552
Allen,39003,5991,0.082
Ashland,39005,11521,0.173
Ashtabula,39007,35954,0.374
Athens,39009,37122,0.68
Auglaize,39011,104403,0.135
Brown,39015,338598,1.475
Butler,39017,213666,1.169
Carroll,39019,37378,0.31
Champaign,39021,42408,0.042
Clark,39023,69185,0.447
Clermont,39025,86029,1.072
Clinton,39027,169109,0.418
Columbiana,39029,8549,0.038
Coshocton,39031,188701,1.341
Crawford,39033,1256,0.003
Darke,39037,234368,0.222
Defiance,39039,15383,0.071
Delaware,39041,37542,0.197
Erie,39043,15462,0.082
Fairfield,39045,50049,0.437
Fayette,39047,142297,0.201
Franklin,39049,60448,0.45
Fulton,39051,877,0.003
Gallia,39053,11112,0.883
Greene,39057,74595,0.285
Hancock,39063,16252,0.024
Hardin,39065,89328,0.073
Henry,39069,9327,0.056
Highland,39071,76232,0.426
Holmes,39075,18672,0.054
Huron,39077,12534,0.021
Jackson,39079,18293,0.289
Knox,39083,260106,0.392
Lawrence,39087,8811,1.803
Licking,39089,126464,0.282
Logan,39091,16528,0.024
Lorain,39093,3020,0.022
Lucas,39095,1355,0.021
Madison,39097,75431,0.115
Mahoning,39099,14298,0.139
Marion,39101,6605,0.014
Medina,39103,14037,0.228
Mercer,39107,159927,0.086
Miami,39109,47365,0.157
Montgomery,39113,51544,0.289
Morrow,39117,74298,0.1
Muskingum,39119,84420,1.004
Ottawa,39123,15244,0.04
Paulding,39125,32378,0.064
Perry,39127,60903,0.452
Pickaway,39129,527941,0.362
Pike,39131,17779,0.057
Portage,39133,2153,0.833
Preble,39135,90950,0.186
Putnam,39137,40936,0.218
Richland,39139,46285,0.112
Ross,39141,36568,0.174
Sandusky,39143,16938,0.1
Scioto,39145,39776,1.114
Seneca,39147,11967,0.008
Shelby,39149,88766,0.183
Stark,39151,20227,0.107
Trumbull,39155,4291,0.16
Tuscarawas,39157,28783,0.233
Union,39159,1065,0.011
Van Wert,39161,15325,0.043
Warren,39165,512934,1.449
Wayne,39169,16617,0.249
Williams,39171,8339,0.346
Wood,39173,9586,0.016
Wyandot,39175,42052,0.261
Beaver,40007,17720,0.102
Bryan,40013,113813,2.036
Caddo,40015,44651,2.387
Canadian,40017,3622,2.82
Cimarron,40025,72553,0.145
Comanche,40031,322142,3.233
Craig,40035,888,0.097
Custer,40039,1769,1.013
Grady,40051,20611,1.476
Grant,40053,230,0.014
Hughes,40063,25007,2.146
Kay,40071,5191,0.203
Love,40085,8780,1.768
McClain,40087,82710,2.278
McCurtain,40089,197803,3.478
Muskogee,40101,25819,1.418
Nowata,40105,2075,0.133
Texas,40139,168882,0.143
Tillman,40141,1450184,3.142
Wagoner,40145,5420,0.065
Malheur,41045,1144,0.037
Adams,42001,23489,0.714
Armstrong,42005,128531,1.507
Bedford,42009,94565,0.185
Berks,42011,32661,0.645
Blair,42013,208368,0.443
Bradford,42015,70779,0.608
Butler,42019,77790,1.227
Cambria,42021,22004,0.425
Centre,42027,2598,0.037
Clarion,42031,174913,2.802
Clearfield,42033,54963,2.453
Columbia,42037,8407,0.228
Crawford,42039,130359,2.357
Cumberland,42041,111648,0.22
Dauphin,42043,10842,0.022
Erie,42049,281888,1.127
Franklin,42055,131917,0.261
Fulton,42057,75005,0.393
Huntingdon,42061,187133,1.536
Indiana,42063,370779,1.262
Juniata,42067,2303,0.04
Lawrence,42073,42296,0.986
Lehigh,42077,97449,3.186
Luzerne,42079,3347,0.016
Lycoming,42081,368,0.028
Mercer,42085,17771,0.129
Montour,42093,6344,0.088
Northampton,42095,116841,1.993
Northumberland,42097,37249,0.323
Perry,42099,13104,0.062
Potter,42105,5667,0.158
Schuylkill,42107,45555,0.528
Snyder,42109,62858,0.495
Somerset,42111,24174,0.277
Susquehanna,42115,35488,1.765
Tioga,42117,5357,0.115
Venango,42121,45448,1.28
Westmoreland,42129,12780,0.074
Wyoming,42131,10355,0.155
York,42133,3098,0.004
Aiken,45003,23418,0.927
Bamberg,45009,111772,1.83
Barnwell,45011,104943,0.703
Berkeley,45015,158883,0.882
Calhoun,45017,103245,2.309
Chesterfield,45025,54112,1.103
Clarendon,45027,1504867,2.031
Colleton,45029,235307,1.637
Darlington,45031,147608,0.575
Dillon,45033,135176,2.207
Dorchester,45035,109282,2.812
Florence,45041,596491,1.58
Georgetown,45043,73317,1.696
Hampton,45049,103017,2.62
Horry,45051,631220,2.062
Lee,45061,229461,2.796
Marion,45067,200651,1.84
Marlboro,45069,870,0.035
Orangeburg,45075,280837,1.514
Richland,45079,231796,3.827
Saluda,45081,2536,0.267
Spartanburg,45083,35419,4.34
Sumter,45085,563981,1.577
Williamsburg,45089,810390,2.43
Aurora,46003,829450,0.526
Beadle,46005,2056187,0.597
Bennett,46007,1257,0.004
Bon Homme,46009,33947,0.006
Brookings,46011,181005,0.155
Brown,46013,2744797,0.517
Brule,46015,199236,0.222
Buffalo,46017,103327,0.299
Butte,46019,47165,0.351
Campbell,46021,5709,0.026
Charles Mix,46023,968941,0.752
Clark,46025,904777,0.531
Clay,46027,278031,0.118
Codington,46029,380789,0.246
Corson,46031,1647,0.01
Davison,46035,157961,0.104
Day,46037,568395,0.657
Deuel,46039,34414,0.018
Dewey,46041,3530,0.027
Douglas,46043,856825,0.731
Edmunds,46045,91408,0.099
Fall River,46047,2068,0.037
Faulk,46049,88582,0.111
Grant,46051,51883,0.035
Gregory,46053,29557,0.043
Hamlin,46057,392965,0.423
Hand,46059,481840,0.491
Hanson,46061,170263,0.082
Harding,46063,6635,0.312
Hughes,46065,70408,0.16
Hutchinson,46067,305871,0.29
Hyde,46069,15104,0.05
Jerauld,46073,177157,0.435
Jones,46075,2371,0.041
Kingsbury,46077,480652,0.516
Lake,46079,140780,0.078
Lincoln,46083,13977,0.011
Lyman,46085,18727,0.024
McCook,46087,66868,0.054
McPherson,46089,5384,0.034
Marshall,46091,1460559,1.605
Meade,46093,494,0.058
Mellette,46095,857,0.077
Miner,46097,196826,0.082
Minnehaha,46099,34222,0.093
Moody,46101,12734,0.108
Pennington,46103,845,0.478
Perkins,46105,25104,0.093
Potter,46107,16790,0.016
Roberts,46109,221348,0.309
Sanborn,46111,717419,0.443
Spink,46115,2395377,1.189
Sully,46119,98134,0.151
Todd,46121,153845,0.123
Tripp,46123,81240,0.059
Turner,46125,29276,0.037
Union,46127,298849,0.101
Walworth,46129,12016,0.028
Yankton,46135,295583,0.339
Ziebach,46137,296,0.004
Bedford,47003,14219,0.38
Blount,47009,18426,2.445
Carroll,47017,107120,0.464
Coffee,47031,11897,0.055
Crockett,47033,132498,3.22
Dyer,47045,188843,1.65
Fayette,47047,81245,1.343
Fentress,47049,282,0.84
Franklin,47051,16744,0.067
Gibson,47053,47919,0.565
Giles,47055,17390,0.084
Greene,47059,56133,0.685
Hardeman,47069,44378,0.615
Hardin,47071,10057,0.18
Haywood,47075,48895,2.15
Henry,47079,55502,0.468
Lake,47095,98167,0.506
Lauderdale,47097,350977,1.675
Lawrence,47099,11592,0.297
Lincoln,47103,56157,0.22
Loudon,47105,44,0.003
McMinn,47107,13187,0.598
Madison,47113,81604,2.186
Monroe,47123,6201,0.253
Montgomery,47125,45304,0.307
Obion,47131,168398,0.976
Robertson,47147,7777,0.01
Shelby,47157,73067,2.805
Sumner,47165,11045,0.584
Tipton,47167,14871,2.111
Warren,47177,1117,0.11
Washington,47179,205226,1.163
Weakley,47183,73130,0.756
Armstrong,48011,39474,1.48
Atascosa,48013,97558,1.325
Austin,48015,98657,2.244
Bailey,48017,354621,1.509
Bastrop,48021,402201,5.377
Bee,48025,1926955,1.563
Bell,48027,3598903,5.954
Bexar,48029,441110,1.139
Bowie,48037,434916,5.06
Brazoria,48039,139875,1.324
Briscoe,48045,137623,2.556
Brooks,48047,40670,1.433
Brown,48049,14725,4.135
Burleson,48051,638368,3.73
Caldwell,48055,420959,5.42
Calhoun,48057,2375911,3.037
Cameron,48061,735250,2.799
Carson,48065,244887,0.416
Castro,48069,316345,0.291
Collin,48085,1942467,6.1
Colorado,48089,194928,1.39
Comal,48091,24130,1.428
Comanche,48093,671,0.888
Coryell,48099,87054,2.69
Crosby,48107,35307,3.98
Dallam,48111,164350,0.618
Dallas,48113,309579,4.093
Deaf Smith,48117,476571,0.648
Delta,48119,152770,3.158
Denton,48121,218838,5.467
De Witt,48123,141228,0.682
Donley,48129,27684,1.593
Duval,48131,429703,0.918
Ellis,48139,2111022,4.268
Falls,48145,3704376,5.059
Fannin,48147,824167,3.107
Fayette,48149,449030,2.154
Floyd,48153,402199,3.064
Fort Bend,48157,377241,4.785
Frio,48163,115520,0.452
Gillespie,48171,64629,7.402
Goliad,48175,476895,2.252
Gonzales,48177,671904,3.333
Gray,48179,86468,1.767
Grayson,48181,919072,6.404
Guadalupe,48187,1194362,2.91
Hale,48189,433156,0.499
Hansford,48195,268747,0.205
Harris,48201,318077,2.066
Hartley,48205,227190,0.26
Hays,48209,118695,5.03
Hidalgo,48215,5084005,3.32
Hill,48217,2521347,5.664
Hockley,48219,332882,3.883
Houston,48225,57672,3.785
Hunt,48231,192126,3.243
Hutchinson,48233,341692,0.69
Jackson,48239,4758728,6.108
Jim Wells,48249,1104106,2.674
Johnson,48251,107279,2.844
Karnes,48255,681179,2.195
Kaufman,48257,115056,4.732
Kleberg,48273,108881,0.725
Lamar,48277,398241,2.389
Lamb,48279,314458,1.073
La Salle,48283,4259,1.195
Lavaca,48285,90127,0.97
Lee,48287,85906,4.84
Liberty,48291,4696,1.78
Limestone,48293,502892,3.531
Live Oak,48297,770058,1.383
Lubbock,48303,270687,2.078
McLennan,48309,2053206,5.197
Matagorda,48321,1081291,2.503
Medina,48325,551949,0.936
Milam,48331,2684554,4.819
Moore,48341,138115,0.082
Navarro,48349,362507,4.64
Nueces,48355,3224285,3.293
Ochiltree,48357,69228,0.122
Parmer,48369,292579,0.589
Potter,48375,7909,3.254
Randall,48381,69333,0.783
Red River,48387,135344,2.202
Refugio,48391,1311058,3.962
Roberts,48393,10687,0.838
Robertson,48395,522281,2.194
San Patricio,48409,1515288,3.075
Sherman,48421,184836,0.03
Starr,48427,1945927,2.202
Swisher,48437,316123,1.464
Tom Green,48451,2336230,4.102
Travis,48453,626355,4.713
Uvalde,48463,306371,1.059
Victoria,48469,2534679,4.122
Waller,48473,747720,3.326
Wharton,48481,2493009,2.264
Wheeler,48483,16750,1.16
Willacy,48489,246017,0.898
Williamson,48491,5003219,4.923
Wilson,48493,491561,2.374
Yoakum,48501,192196,5.579
Zavala,48507,6332,0.068
Addison,50001,48132,2.127
Franklin,50011,86265,0.607
Accomack,51001,262180,0.958
Amelia,51007,152424,2.772
Appomattox,51011,39947,1.422
Augusta,51015,142830,2.783
Bedford,51019,181654,2.26
Brunswick,51025,53604,0.873
Campbell,51031,106739,0.955
Caroline,51033,656458,2.305
Charlotte,51037,71741,0.41
Clarke,51043,111321,3.178
Dinwiddie,51053,98181,2.016
Essex,51057,170332,0.475
Fauquier,51061,336478,1.025
Franklin,51067,67203,1.983
Frederick,51069,35662,0.573
Gloucester,51073,8881,0.108
Greensville,51081,11065,0.178
Halifax,51083,69355,0.918
Hanover,51085,289518,1.058
Isle of Wight,51093,3430,0.037
King and Queen,51097,269074,0.828
King William,51101,356633,0.827
Lancaster,51103,9873,0.156
Lunenburg,51111,9930,1.285
Madison,51113,162879,2.725
Mecklenburg,51117,50353,0.785
Northampton,51131,50790,0.623
Northumberland,51133,94505,0.69
Nottoway,51135,95823,2.082
Patrick,51141,21485,3.995
Pittsylvania,51143,176377,2.792
Prince Edward,51147,156933,1.762
Prince George,51149,37919,0.623
Richmond,51159,49336,0.141
Rockbridge,51163,69793,2.077
Rockingham,51165,221674,2.682
Shenandoah,51171,285256,2.414
Smyth,51173,82424,0.94
Southampton,51175,30215,0.108
Surry,51181,5213,0.073
Sussex,51183,41743,0.41
Washington,51191,15401,0.52
Suffolk City,51800,7767,0.138
Grant,53025,2737,0.009
Yakima,53077,1049,0.03
Berkeley,54003,8432,0.075
Greenbrier,54025,2450,0.124
Hampshire,54027,2488,0.364
Jefferson,54037,207933,1.404
Mason,54053,14465,0.41
Monroe,54063,793,0.111
Pendleton,54071,60563,1.002
Adams,55001,40670,0.199
Barron,55005,176439,0.103
Brown,55009,175346,0.121
Buffalo,55011,76417,0.471
Burnett,55013,38170,0.074
Calumet,55015,42047,0.066
Chippewa,55017,705572,0.331
Clark,55019,179706,0.097
Columbia,55021,146410,0.387
Crawford,55023,58764,0.118
Dane,55025,246436,0.021
Dodge,55027,46173,0.328
Door,55029,28423,0.231
Dunn,55033,432793,0.598
Eau Claire,55035,105949,0.108
Fond Du Lac,55039,19285,0.362
Grant,55043,64266,0.022
Green,55045,53945,0.065
Green Lake,55047,21194,0.064
Iowa,55049,57126,0.38
Jackson,55053,249807,0.443
Jefferson,55055,42343,0.262
Juneau,55057,11074,0.069
Kenosha,55059,5953,0.012
Kewaunee,55061,166312,0.141
La Crosse,55063,7787,0.058
Lafayette,55065,98079,0.039
Langlade,55067,26928,0.519
Lincoln,55069,15602,0.115
Manitowoc,55071,63364,0.126
Marathon,55073,120028,0.142
Marinette,55075,372265,0.408
Marquette,55077,208574,0.342
Monroe,55081,92125,0.081
Oconto,55083,300753,0.187
Outagamie,55087,88871,0.058
Ozaukee,55089,4892,0.01
Pepin,55091,33295,0.484
Pierce,55093,42273,0.039
Polk,55095,36043,0.08
Portage,55097,45354,0.359
Price,55099,9969,0.191
Racine,55101,14956,0.021
Richland,55103,11965,0.031
Rock,55105,126526,0.14
Rusk,55107,101688,0.382
St Croix,55109,45599,0.06
Sauk,55111,146525,0.152
Sawyer,55113,107330,1.818
Shawano,55115,218868,0.406
Sheboygan,55117,17065,0.172
Taylor,55119,27965,0.092
Trempealeau,55121,146838,0.24
Vernon,55123,16180,0.423
Walworth,55127,22312,0.177
Washburn,55129,74203,0.164
Washington,55131,13871,0.022
Waukesha,55133,4372,0.004
Waupaca,55135,177264,0.386
Waushara,55137,11589,0.034
Winnebago,55139,37837,0.063
Wood,55141,40999,0.074
Big Horn,56003,11806,0.347
Goshen,56015,83830,0.087
Laramie,56021,40467,0.196
Platte,56031,13122,0.033
