n,i,t,a
Lea,35025,8581,0.128
Roosevelt,35041,271376,0.87
Union,35059,143746,0.417
Cattaraugus,36009,4646,0.111
Cayuga,36011,9588,0.52
Chautauqua,36013,2472,0.31
Chenango,36017,6365,0.987
Dutchess,36027,7679,1.81
Erie,36029,32460,1.301
Franklin,36033,4526,1.13
Genesee,36037,6549,0.188
Herkimer,36043,669,0.044
Jefferson,36045,56127,0.859
Livingston,36051,105445,3.969
Madison,36053,7396,0.152
Monroe,36055,16241,0.654
Montgomery,36057,32376,0.102
Niagara,36063,38407,0.683
Oneida,36065,716,0.01
Ontario,36069,71777,1.029
Orange,36071,1572,0.015
Orleans,36073,4801,0.118
Rensselaer,36083,4679,0.049
Schoharie,36095,1189,0.022
Schuyler,36097,339,0.07
Seneca,36099,5273,0.032
Steuben,36101,25124,0.353
Suffolk,36103,1974,0.355
Tioga,36107,1750,0.69
Tompkins,36109,5040,0.053
Washington,36115,27426,0.379
Wayne,36117,722,0.163
Wyoming,36121,8122,1.27
Yates,36123,1793,0.035
Alleghany,37005,6480,0.212
Anson,37007,1085,0.038
Beaufort,37013,99065,0.151
Bertie,37015,2477,0.252
Bladen,37017,13897,0.034
Brunswick,37019,12806,0.066
Buncombe,37021,1988,0.357
Camden,37029,5872,0.008
Caswell,37033,596,0.44
Chatham,37037,317,0.028
Columbus,37047,171759,0.174
Craven,37049,21373,0.206
Cumberland,37051,2224,0.016
Currituck,37053,24617,0.453
Davidson,37057,2315,0.065
Davie,37059,4442,0.18
Duplin,37061,60743,0.124
Edgecombe,37065,13579,0.094
Franklin,37069,525,0.59
Gates,37073,1026,0.043
Greene,37079,7050,0.061
Guilford,37081,10240,0.187
Halifax,37083,3297,0.022
Harnett,37085,3384,0.04
Hertford,37091,19722,0.178
Hyde,37095,123529,0.758
Iredell,37097,7660,0.12
Jones,37103,1596,0.075
Lenoir,37107,32448,0.078
Madison,37115,54,0.03
Martin,37117,192,0.003
Northampton,37131,835,0.054
Onslow,37133,357,0.004
Orange,37135,445,0.028
Pamlico,37137,2279,0.05
Pasquotank,37139,36205,0.281
Pender,37141,1765,0.013
Perquimans,37143,2133,0.039
Person,37145,15751,0.571
Pitt,37147,13540,0.09
Robeson,37155,52786,0.113
Rockingham,37157,8061,0.633
Rowan,37159,1035,0.01
Sampson,37163,46623,0.066
Scotland,37165,597,0.033
Surry,37171,5950,0.382
Tyrrell,37177,57895,0.198
Union,37179,3470,0.006
Warren,37185,4201,0.785
Washington,37187,140858,0.333
Wayne,37191,21618,0.124
Wilkes,37193,1475,0.067
Wilson,37195,1973,0.035
Adams,38001,2579,0.138
Barnes,38003,542023,0.922
Benson,38005,99090,0.835
Billings,38007,2286,0.165
Bottineau,38009,1563,0.316
Burleigh,38015,31975,0.603
Cass,38017,2557476,1.146
Cavalier,38019,1910,0.106
Dickey,38021,4283051,1.861
Eddy,38027,75136,0.949
Emmons,38029,111025,0.668
Foster,38031,53643,0.221
Golden Valley,38033,201,0.007
Grand Forks,38035,2706367,2.123
Grant,38037,929,0.003
Griggs,38039,142459,0.653
Hettinger,38041,4303,0.235
Kidder,38043,150500,0.582
La Moure,38045,1188262,1.073
Logan,38047,4773,0.046
McHenry,38049,74664,0.542
McIntosh,38051,36022,0.274
McKenzie,38053,2166,0.638
McLean,38055,1902,0.024
Mercer,38057,12609,0.16
Morton,38059,24603,0.101
Mountrail,38061,1125,1.072
Nelson,38063,135535,0.785
Oliver,38065,5506,0.162
Pembina,38067,701213,3.206
Pierce,38069,18810,0.307
Ramsey,38071,802112,1.616
Ransom,38073,3177898,1.584
Renville,38075,8764,0.502
Richland,38077,3809199,1.299
Rolette,38079,25058,0.305
Sargent,38081,2707965,1.704
Sheridan,38083,2904,0.534
Sioux,38085,10479,0.34
Stark,38089,340,0.016
Steele,38091,1005527,1.389
Stutsman,38093,210011,0.454
Towner,38095,12555,1.326
Traill,38097,5494211,2.032
Walsh,38099,387090,1.75
Ward,38101,21861,0.792
Wells,38103,91316,0.779
Williams,38105,1035,0.21
Adams,39001,36738,0.413
Allen,39003,77151,0.534
Ashland,39005,351077,0.933
Ashtabula,39007,143357,0.619
Athens,39009,10353,0.918
Auglaize,39011,119644,0.143
Brown,39015,121577,0.535
Butler,39017,111760,0.268
Carroll,39019,240611,2.421
Champaign,39021,24434,0.128
Clark,39023,44732,0.133
Clermont,39025,81487,1.865
Clinton,39027,309787,0.686
Columbiana,39029,210238,1.585
Coshocton,39031,121878,0.775
Crawford,39033,48663,0.058
Darke,39037,316766,0.154
Defiance,39039,158435,0.43
Delaware,39041,107096,0.497
Erie,39043,95738,0.318
Fairfield,39045,130157,0.284
Fayette,39047,51567,0.023
Franklin,39049,174475,0.445
Fulton,39051,197289,0.578
Gallia,39053,20795,1.884
Greene,39057,295907,1.961
Hancock,39063,291684,0.398
Hardin,39065,593280,0.495
Henry,39069,121090,0.383
Highland,39071,121472,0.478
Holmes,39075,425991,3.069
Huron,39077,122608,0.39
Jackson,39079,20477,1.443
Knox,39083,410302,0.398
Lawrence,39087,19684,2.091
Licking,39089,326213,0.698
Logan,39091,100773,0.057
Lorain,39093,111350,0.883
Lucas,39095,16705,0.126
Madison,39097,54187,0.037
Mahoning,39099,62434,1.443
Marion,39101,63366,0.081
Medina,39103,346735,2.38
Meigs,39105,17783,1.171
Mercer,39107,226526,0.09
Miami,39109,20013,0.035
Montgomery,39113,7246,0.014
Morgan,39115,14036,1.014
Morrow,39117,191650,0.342
Muskingum,39119,82070,0.792
Ottawa,39123,38672,0.113
Paulding,39125,108718,0.211
Perry,39127,593965,2.381
Pickaway,39129,477004,0.141
Pike,39131,95817,0.676
Portage,39133,40779,0.239
Preble,39135,35652,0.018
Putnam,39137,216500,0.61
Richland,39139,276864,0.487
Ross,39141,31286,0.098
Sandusky,39143,194248,0.412
Scioto,39145,35768,0.609
Seneca,39147,274686,0.424
Shelby,39149,79117,0.056
Stark,39151,648460,2.062
Trumbull,39155,19703,0.271
Tuscarawas,39157,206075,1.444
Union,39159,63712,0.087
Van Wert,39161,47303,0.098
Warren,39165,417661,0.848
Washington,39167,52834,0.628
Wayne,39169,683882,1.285
Williams,39171,139632,0.334
Wood,39173,900291,0.705
Wyandot,39175,439170,0.639
Beaver,40007,71720,1.735
Blaine,40011,16962,0.522
Bryan,40013,17867,0.335
Caddo,40015,1476,0.027
Canadian,40017,7512,0.562
Cimarron,40025,342302,0.791
Cleveland,40027,8095,0.667
Comanche,40031,163849,2.423
Cotton,40033,67280,0.729
Dewey,40043,55924,0.43
Garvin,40049,5502,0.046
Grady,40051,728,0.025
Grant,40053,27071,0.246
Hughes,40063,1348,0.101
Kay,40071,70093,0.335
Le Flore,40079,2273,0.098
Love,40085,1097,0.48
McClain,40087,12800,0.435
McCurtain,40089,614080,1.002
Muskogee,40101,1771,0.174
Noble,40103,1980,0.236
Nowata,40105,34047,2.311
Oklahoma,40109,7465,0.713
Okmulgee,40111,2183,0.019
Pottawatomie,40125,2697,0.102
Rogers,40131,1230,1.153
Texas,40139,2384178,1.088
Tillman,40141,402245,0.405
Wagoner,40145,520,0.009
Adams,42001,1128568,4.224
Armstrong,42005,247310,2.036
Bedford,42009,744035,2.29
Berks,42011,451267,0.82
Blair,42013,357476,1.347
Bradford,42015,8180,0.034
Bucks,42017,43602,0.186
Butler,42019,244106,1.858
Cambria,42021,173686,2.085
Carbon,42025,14249,0.223
Centre,42027,155552,2.071
Chester,42029,94620,1.673
Clarion,42031,166274,1.4
Clearfield,42033,77416,2.952
Clinton,42035,60288,1.897
Columbia,42037,159920,0.874
Crawford,42039,210607,0.824
Cumberland,42041,1558186,4.174
Dauphin,42043,126830,0.639
Erie,42049,518162,1.818
Fayette,42051,47295,0.501
Franklin,42055,1980830,2.003
Fulton,42057,183313,1.348
Huntingdon,42061,606527,2.201
Indiana,42063,581973,2.092
Jefferson,42065,138273,2.779
Juniata,42067,142394,1.849
Lancaster,42071,594527,2.001
Lawrence,42073,42125,1.129
Lebanon,42075,128478,1.14
Lehigh,42077,84984,0.058
Luzerne,42079,36421,0.358
Lycoming,42081,15280,0.642
Mercer,42085,118442,0.943
Mifflin,42087,185095,1.643
Monroe,42089,33108,0.487
Montgomery,42091,79898,0.404
Montour,42093,32879,2.493
Northampton,42095,265139,0.875
Northumberland,42097,224058,0.303
Perry,42099,303913,2.139
Potter,42105,6845,0.225
Schuylkill,42107,92532,0.296
Snyder,42109,207611,1.742
Somerset,42111,41637,0.155
Susquehanna,42115,2281,0.075
Tioga,42117,1339,0.388
Union,42119,104188,2.745
Venango,42121,9603,0.566
Washington,42125,35848,0.762
Westmoreland,42129,173403,1.325
York,42133,758588,1.812
Aiken,45003,324,0.015
Allendale,45005,80387,0.496
Bamberg,45009,7550,0.293
Barnwell,45011,769,0.011
Berkeley,45015,24447,0.357
Calhoun,45017,2156,0.017
Charleston,45019,27313,1.938
Chesterfield,45025,551,0.085
Clarendon,45027,132954,0.853
Colleton,45029,33052,0.272
Darlington,45031,18991,0.172
Dillon,45033,24558,0.113
Dorchester,45035,15018,0.238
Florence,45041,78097,0.481
Georgetown,45043,6705,0.145
Hampton,45049,66074,0.398
Horry,45051,41741,0.228
Lee,45061,4685,0.104
Lexington,45063,3550,0.105
Marion,45067,36926,0.268
Orangeburg,45075,47818,0.312
Richland,45079,42078,0.671
Sumter,45085,65568,0.46
Williamsburg,45089,130235,0.646
Aurora,46003,3120415,1.383
Beadle,46005,6532711,1.943
Bennett,46007,150336,0.507
Bon Homme,46009,234475,0.191
Brookings,46011,1198282,0.673
Brown,46013,9804125,1.818
Brule,46015,797212,0.509
Buffalo,46017,303813,1.245
Butte,46019,10973,0.377
Campbell,46021,59277,0.14
Charles Mix,46023,819397,0.371
Clark,46025,2043653,1.161
Clay,46027,1287215,0.907
Codington,46029,1155043,1.294
Corson,46031,8890,0.231
Davison,46035,2783574,1.419
Day,46037,1165406,0.882
Deuel,46039,615178,0.462
Dewey,46041,19014,0.31
Douglas,46043,789757,0.584
Edmunds,46045,826731,0.704
Fall River,46047,2351,0.06
Faulk,46049,1204005,1.567
Grant,46051,1418455,2.679
Gregory,46053,368733,0.644
Haakon,46055,105962,0.704
Hamlin,46057,1080015,1.051
Hand,46059,1659635,0.757
Hanson,46061,1495782,0.847
Hughes,46065,252150,0.373
Hutchinson,46067,1954698,0.898
Hyde,46069,447420,0.493
Jackson,46071,5609,1.415
Jerauld,46073,1781402,2.278
Jones,46075,61801,0.593
Kingsbury,46077,2035097,1.0
Lake,46079,1077085,0.929
Lincoln,46083,479894,0.122
Lyman,46085,257821,0.482
McCook,46087,1298366,0.656
McPherson,46089,150704,0.753
Marshall,46091,3275648,1.837
Meade,46093,7704,1.013
Mellette,46095,4031,0.059
Miner,46097,1864838,1.052
Minnehaha,46099,763527,0.613
Moody,46101,646393,0.532
Pennington,46103,4761,0.363
Perkins,46105,29673,0.072
Potter,46107,159438,0.143
Roberts,46109,1489430,1.084
Sanborn,46111,3624994,1.831
Spink,46115,4752415,1.235
Stanley,46117,119928,1.186
Sully,46119,446552,0.319
Todd,46121,263118,0.824
Tripp,46123,515862,0.486
Turner,46125,899710,0.279
Union,46127,740236,0.225
Walworth,46129,42232,0.104
Yankton,46135,939954,0.738
Bedford,47003,2096,0.032
Benton,47005,4076,0.039
Carroll,47017,2846,0.055
Chester,47023,5416,0.089
Coffee,47031,8609,0.033
Crockett,47033,4719,0.181
Decatur,47039,362,0.027
Dyer,47045,5843,0.016
Fayette,47047,51625,0.262
Franklin,47051,10988,0.104
Gibson,47053,157850,0.119
Giles,47055,108951,0.468
Greene,47059,53637,0.682
Grundy,47061,1368,0.033
Hardeman,47069,8600,0.083
Hardin,47071,19209,0.235
Haywood,47075,11117,0.132
Henderson,47077,10862,0.834
Henry,47079,19738,0.055
Lake,47095,101283,0.728
Lauderdale,47097,5572,0.015
Lawrence,47099,771,0.002
Lincoln,47103,9188,0.15
McNairy,47109,15212,0.177
Madison,47113,18538,0.552
Montgomery,47125,24873,0.043
Obion,47131,79931,0.101
Rutherford,47149,1495,0.024
Shelby,47157,46467,0.503
Sullivan,47163,343,0.013
Sumner,47165,3115,0.107
Tipton,47167,335,0.001
Washington,47179,113854,1.269
Weakley,47183,61040,0.053
White,47185,4953,0.497
Armstrong,48011,21545,1.179
Atascosa,48013,23110,1.732
Austin,48015,28560,0.715
Bailey,48017,10038,0.07
Bastrop,48021,147787,1.201
Bee,48025,877909,1.386
Bell,48027,1959649,1.279
Bexar,48029,177771,0.933
Bowie,48037,192863,0.902
Brazoria,48039,173833,1.164
Brazos,48041,180287,1.272
Brown,48049,4454,0.263
Burleson,48051,180587,1.806
Caldwell,48055,41798,0.282
Calhoun,48057,52059,0.163
Cameron,48061,544006,1.087
Carson,48065,91201,0.182
Castro,48069,78956,0.142
Chambers,48071,1280422,1.833
Collin,48085,2213367,4.797
Colorado,48089,21279,0.113
Comal,48091,3185,0.483
Comanche,48093,23638,0.484
Cooke,48097,1830,0.735
Coryell,48099,195401,1.209
Dallam,48111,2202308,0.552
Dallas,48113,88054,1.536
Deaf Smith,48117,580606,1.165
Delta,48119,141434,1.815
Denton,48121,206971,1.735
De Witt,48123,21928,0.064
Duval,48131,20046,0.398
Ellis,48139,990461,2.465
Falls,48145,3132566,4.237
Fannin,48147,297595,1.359
Fayette,48149,20601,0.345
Floyd,48153,21762,0.481
Fort Bend,48157,5115,0.03
Gillespie,48171,60539,3.153
Goliad,48175,81066,0.174
Gonzales,48177,147445,1.965
Gray,48179,2627,0.032
Grayson,48181,734840,3.734
Guadalupe,48187,332966,0.345
Hale,48189,124559,1.309
Hansford,48195,163638,0.323
Harris,48201,539228,0.921
Hartley,48205,435326,0.442
Hays,48209,40448,0.523
Hidalgo,48215,1094958,0.518
Hill,48217,502151,0.599
Hunt,48231,70180,2.35
Hutchinson,48233,5715,0.024
Jackson,48239,541548,0.55
Jefferson,48245,240505,1.548
Jim Wells,48249,475380,1.063
Johnson,48251,85464,0.672
Karnes,48255,173027,0.651
Kaufman,48257,65588,2.564
Kleberg,48273,27795,1.27
Lamar,48277,286687,1.413
Lamb,48279,57816,0.726
Lavaca,48285,19853,1.296
Lee,48287,18125,0.789
Liberty,48291,2299726,1.481
Limestone,48293,440648,2.789
Live Oak,48297,370677,1.226
Lubbock,48303,2312,0.067
McCulloch,48307,37032,0.932
McLennan,48309,1290267,1.994
Matagorda,48321,229735,0.764
Medina,48325,12424,0.017
Milam,48331,2450778,2.059
Moore,48341,260237,0.629
Navarro,48349,327953,2.833
Nueces,48355,497587,1.696
Ochiltree,48357,5038,0.016
Parmer,48369,217505,0.895
Randall,48381,60248,2.141
Red River,48387,39005,0.133
Refugio,48391,549066,1.881
Robertson,48395,221034,1.258
San Patricio,48409,309364,0.585
Sherman,48421,267029,0.238
Starr,48427,150165,0.835
Swisher,48437,48315,0.97
Tarrant,48439,21989,1.645
Tom Green,48451,69758,0.72
Travis,48453,674531,2.856
Uvalde,48463,4362,0.027
Victoria,48469,134823,0.057
Waller,48473,113950,1.385
Wharton,48481,90197,0.149
Wichita,48485,65446,0.914
Wilbarger,48487,34028,0.593
Willacy,48489,129286,0.675
Williamson,48491,2490300,1.661
Wilson,48493,114558,0.72
Yoakum,48501,95823,1.086
Zavala,48507,15161,0.061
Addison,50001,6976,0.049
Chittenden,50007,18125,1.162
Franklin,50011,57911,1.782
Rutland,50021,2617,0.675
Accomack,51001,304411,0.36
Amelia,51007,39447,0.263
Appomattox,51011,17010,0.895
Augusta,51015,93153,0.508
Bedford,51019,29590,0.62
Brunswick,51025,3460,0.113
Campbell,51031,73659,1.547
Caroline,51033,168766,0.917
Carroll,51035,3240,0.427
Charlotte,51037,67171,1.106
Culpeper,51047,31357,0.407
Dinwiddie,51053,18618,0.127
Essex,51057,233,0.015
Fauquier,51061,17661,0.04
Franklin,51067,239720,1.226
Greensville,51081,4143,0.34
Halifax,51083,35332,0.783
Hanover,51085,107053,0.177
Isle of Wight,51093,3485,0.122
King and Queen,51097,58085,0.071
King George,51099,21151,0.171
King William,51101,113117,0.182
Lancaster,51103,6512,0.024
Louisa,51109,23287,0.48
Lunenburg,51111,122,0.007
Madison,51113,19833,0.19
Mecklenburg,51117,62414,1.459
Northumberland,51133,9516,0.016
Orange,51137,17781,0.29
Page,51139,752,0.013
Pittsylvania,51143,84154,1.605
Prince Edward,51147,20333,0.76
Prince George,51149,18133,0.272
Richmond,51159,9356,0.013
Rockbridge,51163,14289,0.219
Rockingham,51165,101148,0.478
Shenandoah,51171,3770,0.02
Smyth,51173,22794,0.581
Southampton,51175,6033,0.04
Spotsylvania,51177,28785,0.598
Sussex,51183,5344,0.06
Westmoreland,51193,89236,0.164
Adams,53001,54474,0.733
Franklin,53021,83214,0.462
Grant,53025,90084,0.22
Yakima,53077,178205,0.785
Berkeley,54003,16365,0.669
Greenbrier,54025,4612,0.21
Hampshire,54027,2698,0.346
Hardy,54031,7752,0.332
Jackson,54035,1589,0.21
Jefferson,54037,10968,0.111
Mason,54053,17919,0.501
Monroe,54063,481,0.029
Pendleton,54071,675,0.012
Adams,55001,370954,1.287
Barron,55005,589600,0.408
Bayfield,55007,244,0.052
Brown,55009,2021627,1.702
Buffalo,55011,212260,0.605
Burnett,55013,229781,1.451
Calumet,55015,909787,3.005
Chippewa,55017,604342,0.454
Clark,55019,645437,0.752
Columbia,55021,660652,0.371
Crawford,55023,118181,0.382
Dane,55025,616233,0.104
Dodge,55027,572466,0.506
Door,55029,194316,1.555
Dunn,55033,717757,0.681
Eau Claire,55035,210013,0.472
Fond Du Lac,55039,914993,1.218
Grant,55043,384763,0.292
Green,55045,1305532,1.107
Green Lake,55047,354459,0.594
Iowa,55049,220138,0.507
Jackson,55053,242045,0.96
Jefferson,55055,340179,0.224
Juneau,55057,1184340,3.952
Kenosha,55059,109204,0.447
Kewaunee,55061,625706,0.848
La Crosse,55063,321622,2.277
Lafayette,55065,248579,0.107
Langlade,55067,54918,0.514
Lincoln,55069,34441,0.337
Manitowoc,55071,1233791,2.527
Marathon,55073,763158,0.854
Marinette,55075,492409,0.776
Marquette,55077,527810,3.12
Monroe,55081,354436,1.653
Oconto,55083,825992,1.368
Outagamie,55087,2459579,2.85
Ozaukee,55089,142250,1.159
Pepin,55091,141627,0.849
Pierce,55093,400689,0.453
Polk,55095,588125,1.239
Portage,55097,178981,1.799
Price,55099,2400,0.102
Racine,55101,329872,0.528
Richland,55103,210072,0.819
Rock,55105,915198,0.375
Rusk,55107,192017,0.869
St Croix,55109,713396,0.856
Sauk,55111,453672,0.986
Sawyer,55113,24498,0.375
Shawano,55115,1123829,1.505
Sheboygan,55117,170266,0.659
Taylor,55119,280242,0.842
Trempealeau,55121,359268,1.075
Vernon,55123,299233,1.391
Walworth,55127,431954,0.288
Washburn,55129,53354,0.183
Washington,55131,126063,0.25
Waukesha,55133,369046,0.534
Waupaca,55135,1097358,2.159
Waushara,55137,283960,1.491
Winnebago,55139,1136955,1.67
Wood,55141,673862,1.733
Big Horn,56003,44301,1.184
Fremont,56013,28628,1.986
Goshen,56015,231652,0.55
Laramie,56021,8966,0.131
Park,56029,14137,0.402
Platte,56031,1176,0.006
