n,i,t,a
Garden,31069,1467809,0.673
Garfield,31071,59285,0.038
Gosper,31073,100068,0.038
Greeley,31077,210870,0.035
Hall,31079,1074518,0.05
Hamilton,31081,454545,0.117
Harlan,31083,378716,0.059
Hayes,31085,478207,0.048
Hitchcock,31087,480732,0.058
Holt,31089,2176987,0.127
Howard,31093,745774,0.051
Jefferson,31095,298174,0.039
Johnson,31097,868837,0.284
Kearney,31099,362268,0.044
Keith,31101,2131044,0.631
Keya Paha,31103,90199,0.037
Kimball,31105,489061,0.635
Knox,31107,443805,0.013
Lancaster,31109,607489,0.055
Lincoln,31111,2696742,0.258
Logan,31113,176160,1.77
Loup,31115,8132,0.006
McPherson,31117,22548,0.11
Madison,31119,85297,0.004
Merrick,31121,310699,0.05
Morrill,31123,1905005,1.169
Nance,31125,230353,0.012
Nemaha,31127,1727762,0.189
Nuckolls,31129,302203,0.121
Otoe,31131,1197954,0.231
Pawnee,31133,1342321,1.033
Perkins,31135,1321771,0.486
Phelps,31137,34896,0.002
Pierce,31139,445792,0.017
Platte,31141,300804,0.231
Polk,31143,245282,0.089
Red Willow,31145,1590391,0.655
Richardson,31147,1772684,0.262
Rock,31149,591229,0.077
Saline,31151,875111,0.29
Sarpy,31153,342175,0.313
Saunders,31155,1006413,0.12
Scotts Bluff,31157,3408006,0.566
Seward,31159,1184483,0.298
Sheridan,31161,1431890,0.998
Sherman,31163,616197,0.044
Sioux,31165,824639,0.722
Stanton,31167,74241,0.003
Thayer,31169,266826,0.038
Thurston,31173,95872,0.003
Valley,31175,878415,0.268
Washington,31177,270919,0.041
Wayne,31179,178215,0.007
Webster,31181,745057,0.256
Wheeler,31183,99792,0.013
York,31185,292262,0.039
Pershing,32027,64008,1.69
Atlantic,34001,4519,0.19
Burlington,34005,62748,0.448
Cumberland,34011,91989,0.064
Gloucester,34015,134632,0.563
Hunterdon,34019,109889,0.585
Salem,34033,137733,0.237
Sussex,34037,20512,0.104
Warren,34041,12440,0.021
Curry,35009,1827236,3.774
Dona Ana,35013,11974,0.174
Luna,35029,13172,0.293
Quay,35037,39051,0.757
Roosevelt,35041,477622,2.923
Union,35059,61436,0.012
Allegany,36003,391455,0.417
Cattaraugus,36009,535690,1.851
Cayuga,36011,481465,1.407
Chautauqua,36013,222271,0.412
Chenango,36017,126904,0.449
Clinton,36019,163167,0.62
Columbia,36021,16720,0.215
Cortland,36023,149952,0.384
Erie,36029,768478,1.992
Franklin,36033,92979,0.179
Genesee,36037,388817,0.303
Herkimer,36043,353538,0.787
Jefferson,36045,141420,0.203
Livingston,36051,1766453,0.851
Madison,36053,607711,1.16
Monroe,36055,621214,1.291
Montgomery,36057,91309,0.288
Niagara,36063,467503,0.519
Oneida,36065,256296,0.375
Onondaga,36067,292754,0.523
Ontario,36069,1028213,2.923
Orange,36071,8199,0.103
Orleans,36073,77986,0.151
Oswego,36075,72788,0.141
Otsego,36077,70069,0.432
Rensselaer,36083,64570,0.408
St Lawrence,36089,59737,0.339
Schuyler,36097,12218,0.384
Seneca,36099,721135,1.71
Steuben,36101,716736,0.945
Suffolk,36103,18320,3.223
Tompkins,36109,79485,0.547
Ulster,36111,3611,0.188
Washington,36115,177469,0.61
Wayne,36117,637844,2.001
Wyoming,36121,602395,1.882
Yates,36123,99159,0.275
Alamance,37001,21412,0.08
Alexander,37003,54676,0.681
Anson,37007,550206,1.005
Beaufort,37013,848401,0.396
Bertie,37015,145352,0.516
Bladen,37017,658906,0.407
Brunswick,37019,346631,0.959
Cabarrus,37025,163333,1.465
Camden,37029,121980,0.279
Carteret,37031,64582,0.163
Caswell,37033,120136,0.223
Catawba,37035,205353,1.618
Chatham,37037,21019,0.349
Chowan,37041,27103,0.272
Cleveland,37045,648245,4.497
Columbus,37047,1753339,1.178
Craven,37049,591680,0.328
Cumberland,37051,130797,0.19
Davidson,37057,422609,1.038
Davie,37059,69497,1.626
Duplin,37061,1485576,0.685
Edgecombe,37065,407845,0.503
Forsyth,37067,68940,0.143
Gates,37073,66970,0.373
Granville,37077,6679,0.066
Greene,37079,418247,0.572
Guilford,37081,97291,0.151
Halifax,37083,141813,0.272
Harnett,37085,60226,0.348
Henderson,37089,21745,0.317
Hertford,37091,12144,0.024
Hoke,37093,39566,0.134
Hyde,37095,1129567,0.584
Iredell,37097,283805,0.694
Johnston,37101,133184,0.449
Jones,37103,321284,0.608
Lee,37105,6949,0.528
Lenoir,37107,1157219,0.425
Lincoln,37109,356262,3.711
Martin,37117,162090,1.214
Moore,37125,29230,0.14
Nash,37127,65986,0.547
Northampton,37131,16321,0.037
Onslow,37133,385846,0.416
Orange,37135,3690,0.017
Pamlico,37137,101785,0.364
Pasquotank,37139,510304,0.741
Pender,37141,335408,0.798
Perquimans,37143,285355,0.778
Pitt,37147,965908,1.407
Randolph,37151,2009,0.004
Richmond,37153,69995,2.165
Robeson,37155,2413654,0.853
Rockingham,37157,7390,0.088
Rowan,37159,776343,4.01
Rutherford,37161,103602,4.194
Sampson,37163,788791,0.393
Scotland,37165,235513,0.674
Stanly,37167,234218,2.087
Stokes,37169,37177,0.691
Surry,37171,83736,0.284
Tyrrell,37177,206373,0.15
Union,37179,3737442,3.007
Wake,37183,2575,0.204
Washington,37187,339456,0.053
Wayne,37191,1131177,1.26
Wilkes,37193,268475,0.804
Wilson,37195,80410,0.283
Yadkin,37197,243496,0.718
Adams,38001,377950,0.22
Barnes,38003,4804300,0.142
Benson,38005,348193,0.037
Billings,38007,2661,0.121
Bottineau,38009,312148,0.32
Bowman,38011,370706,0.594
Burke,38013,24337,0.172
Burleigh,38015,740028,0.206
Cass,38017,11033140,0.489
Cavalier,38019,302995,0.119
Dickey,38021,14450149,0.659
Divide,38023,41877,0.173
Dunn,38025,180710,0.185
Eddy,38027,261562,0.124
Emmons,38029,1684063,0.129
Foster,38031,544865,0.031
Golden Valley,38033,145078,0.302
Grand Forks,38035,2188650,0.181
Grant,38037,728704,0.141
Griggs,38039,303503,0.116
Hettinger,38041,434580,0.234
Kidder,38043,1084567,0.371
La Moure,38045,5072586,0.488
Logan,38047,1412664,0.3
McHenry,38049,953417,0.233
McIntosh,38051,1413327,0.405
McKenzie,38053,5657,0.018
McLean,38055,589500,0.121
Mercer,38057,332882,0.117
Morton,38059,603849,0.098
Nelson,38063,317160,0.2
Oliver,38065,11038,0.004
Pembina,38067,588402,0.203
Pierce,38069,417181,0.088
Ramsey,38071,896825,0.067
Ransom,38073,3183569,0.171
Renville,38075,33155,0.174
Richland,38077,3501720,0.672
Rolette,38079,371479,0.379
Sargent,38081,4003428,0.516
Sheridan,38083,415247,0.095
Sioux,38085,74630,0.018
Slope,38087,19289,0.094
Stark,38089,149397,0.329
Steele,38091,453457,0.014
Stutsman,38093,4460582,0.346
Towner,38095,71035,0.044
Traill,38097,728562,0.161
Walsh,38099,358184,0.171
Ward,38101,33148,0.04
Wells,38103,1627735,0.082
Williams,38105,59872,0.347
Adams,39001,64107,0.208
Allen,39003,5300167,3.024
Ashland,39005,478027,0.777
Ashtabula,39007,1951643,0.792
Auglaize,39011,3923275,0.873
Brown,39015,114288,0.225
Butler,39017,122810,0.033
Carroll,39019,441124,0.741
Champaign,39021,407801,0.044
Clark,39023,716356,0.169
Clermont,39025,37613,0.157
Clinton,39027,207794,0.164
Columbiana,39029,227045,0.16
Coshocton,39031,556893,0.994
Crawford,39033,927694,0.305
Darke,39037,903089,0.259
Defiance,39039,3939087,0.794
Delaware,39041,1377528,0.349
Erie,39043,266554,0.447
Fairfield,39045,419730,0.081
Fayette,39047,699341,0.05
Franklin,39049,304525,0.121
Fulton,39051,735380,0.109
Gallia,39053,130767,0.771
Geauga,39055,293658,1.06
Greene,39057,482974,0.064
Guernsey,39059,87815,0.806
Hancock,39063,2452456,0.297
Hardin,39065,10465215,1.383
Henry,39069,1057354,0.536
Highland,39071,139102,0.228
Hocking,39073,916,0.054
Holmes,39075,228244,0.189
Huron,39077,332467,0.034
Jackson,39079,54628,0.162
Knox,39083,630733,0.062
Licking,39089,747142,0.3
Logan,39091,4850157,0.875
Lorain,39093,453215,0.466
Lucas,39095,714005,3.048
Madison,39097,2272600,0.922
Mahoning,39099,699545,0.652
Marion,39101,1521515,0.178
Medina,39103,325513,0.217
Meigs,39105,6124,0.314
Mercer,39107,6278783,1.385
Miami,39109,163299,0.047
Montgomery,39113,268893,0.721
Morrow,39117,2538981,0.811
Muskingum,39119,423422,0.61
Ottawa,39123,1547155,3.01
Paulding,39125,4597950,1.399
Perry,39127,223406,0.153
Pickaway,39129,660711,0.067
Pike,39131,7862,0.056
Portage,39133,397699,0.4
Preble,39135,1442752,0.132
Putnam,39137,4131619,1.695
Richland,39139,279960,0.09
Ross,39141,143729,0.38
Sandusky,39143,1043048,0.568
Scioto,39145,23700,0.121
Seneca,39147,870085,0.235
Shelby,39149,2407066,1.658
Stark,39151,784108,0.435
Trumbull,39155,638729,1.072
Tuscarawas,39157,397176,0.752
Union,39159,1727992,0.342
Van Wert,39161,7464315,4.954
Warren,39165,138925,0.03
Washington,39167,44419,0.092
Wayne,39169,1980959,0.432
Williams,39171,1492681,1.745
Wood,39173,2349746,0.747
Wyandot,39175,1209013,0.792
Beaver,40007,697,0.002
Bryan,40013,264694,0.625
Caddo,40015,17145,0.112
Canadian,40017,18864,0.083
Cimarron,40025,869979,4.831
Comanche,40031,2548,0.053
Craig,40035,197371,0.566
Garfield,40047,4977,0.009
Garvin,40049,75976,0.253
Grady,40051,24190,0.087
Grant,40053,42049,0.031
Kay,40071,267080,0.041
Le Flore,40079,51109,1.271
Lincoln,40081,29502,0.392
Logan,40083,9409,0.067
McClain,40087,54729,0.024
McCurtain,40089,3163199,6.162
Muskogee,40101,936424,1.815
Nowata,40105,23860,0.067
Oklahoma,40109,14669,0.04
Okmulgee,40111,205105,1.18
Osage,40113,6001,0.01
Ottawa,40115,195830,0.414
Pawnee,40117,6223,0.043
Pottawatomie,40125,151643,0.237
Texas,40139,382549,0.086
Wagoner,40145,107303,0.233
Malheur,41045,2417230,2.298
Umatilla,41059,185368,1.469
Adams,42001,215192,0.342
Armstrong,42005,500395,0.384
Beaver,42007,43646,0.488
Bedford,42009,405696,0.418
Berks,42011,48860,0.155
Blair,42013,62587,0.127
Bradford,42015,54467,0.114
Bucks,42017,22826,0.325
Butler,42019,423409,0.797
Cambria,42021,86681,0.204
Centre,42027,22250,0.006
Chester,42029,11071,0.011
Clarion,42031,366928,1.256
Clearfield,42033,155179,1.107
Columbia,42037,51055,0.023
Crawford,42039,1144118,0.97
Cumberland,42041,225076,0.085
Dauphin,42043,27275,0.113
Erie,42049,272265,0.554
Fayette,42051,241616,0.69
Franklin,42055,546524,0.08
Fulton,42057,186058,0.283
Huntingdon,42061,160162,0.16
Indiana,42063,398501,0.218
Juniata,42067,17692,0.053
Lancaster,42071,11986,0.042
Lawrence,42073,361258,1.782
Lebanon,42075,4560,0.01
Lehigh,42077,102612,1.072
Luzerne,42079,82954,0.324
Lycoming,42081,9358,0.549
Mercer,42085,1282282,1.108
Mifflin,42087,17098,0.103
Montgomery,42091,18881,1.05
Montour,42093,6385,0.042
Northampton,42095,229072,0.161
Northumberland,42097,39711,0.016
Perry,42099,46889,0.048
Schuylkill,42107,77853,0.063
Snyder,42109,65148,0.105
Somerset,42111,161985,0.295
Tioga,42117,70434,0.482
Union,42119,66001,0.164
Venango,42121,98810,0.881
Washington,42125,45102,0.869
Westmoreland,42129,696736,0.829
York,42133,85358,0.223
Aiken,45003,72234,2.129
Allendale,45005,33404,0.825
Anderson,45007,19908,1.193
Bamberg,45009,237032,1.263
Barnwell,45011,28765,0.707
Berkeley,45015,237186,2.422
Calhoun,45017,614074,2.205
Chesterfield,45025,252447,1.973
Clarendon,45027,3883895,1.914
Colleton,45029,302048,2.348
Darlington,45031,1941624,3.912
Dillon,45033,602097,0.662
Dorchester,45035,603795,3.058
Florence,45041,1322768,1.525
Georgetown,45043,92626,1.319
Hampton,45049,28449,0.251
Horry,45051,1196119,1.464
Lee,45061,2621022,2.674
Lexington,45063,88150,1.298
Marion,45067,332560,1.437
Marlboro,45069,119663,0.431
Orangeburg,45075,2824623,1.709
Saluda,45081,17867,0.386
Spartanburg,45083,635,0.015
Sumter,45085,2281408,2.457
Williamsburg,45089,1295080,1.564
Aurora,46003,467859,0.048
Beadle,46005,1724072,0.049
Bennett,46007,505080,0.568
Bon Homme,46009,86948,0.021
Brookings,46011,120795,0.014
Brown,46013,8586774,0.377
Brule,46015,380876,0.021
Buffalo,46017,295924,0.09
Butte,46019,29256,0.263
Campbell,46021,382092,0.015
Charles Mix,46023,160475,0.011
Clark,46025,459483,0.029
Clay,46027,175635,0.007
Codington,46029,204812,0.017
Corson,46031,693711,0.226
Custer,46033,102107,0.474
Davison,46035,1534327,0.115
Day,46037,2385514,0.25
Deuel,46039,67773,0.005
Dewey,46041,630321,0.334
Douglas,46043,143713,0.005
Edmunds,46045,3969974,0.151
Fall River,46047,59033,0.136
Faulk,46049,339108,0.047
Grant,46051,479507,0.054
Gregory,46053,250996,0.045
Haakon,46055,961811,0.695
Hamlin,46057,27332,0.001
Hand,46059,586467,0.022
Hanson,46061,142762,0.007
Harding,46063,3300,0.012
Hughes,46065,242125,0.067
Hutchinson,46067,92288,0.002
Hyde,46069,151603,0.01
Jackson,46071,239287,1.095
Jerauld,46073,60212,0.003
Jones,46075,437347,0.404
Kingsbury,46077,55248,0.008
Lake,46079,211561,0.017
Lincoln,46083,70032,0.001
Lyman,46085,329618,0.098
McCook,46087,45517,0.001
McPherson,46089,2744935,0.323
Marshall,46091,1523296,0.03
Meade,46093,35314,0.238
Mellette,46095,269306,0.093
Miner,46097,117451,0.027
Minnehaha,46099,92116,0.002
Moody,46101,6386,0.0
Pennington,46103,461185,0.863
Perkins,46105,502025,0.226
Potter,46107,19968,0.001
Roberts,46109,527707,0.094
Sanborn,46111,2189397,0.232
Shannon,46113,347039,0.581
Spink,46115,1893348,0.022
Stanley,46117,67341,0.26
Sully,46119,436798,0.022
Todd,46121,68334,0.047
Tripp,46123,179417,0.073
Turner,46125,150771,0.005
Union,46127,154364,0.017
Walworth,46129,143989,0.01
Yankton,46135,141687,0.014
Ziebach,46137,295907,0.807
Bedford,47003,7362,0.005
Benton,47005,245037,0.777
Carroll,47017,190631,0.292
Chester,47023,61068,0.476
Coffee,47031,308,0.0
Crockett,47033,15771,0.152
Decatur,47039,64180,0.779
Dyer,47045,105581,0.072
Fayette,47047,70916,0.658
Gibson,47053,552698,0.101
Giles,47055,25483,0.008
Greene,47059,12612,0.024
Hardeman,47069,19183,0.24
Hardin,47071,182481,0.257
Hawkins,47073,51877,0.201
Haywood,47075,120183,0.757
Henderson,47077,211579,1.242
Henry,47079,317896,0.075
Jackson,47087,6458,0.507
Lake,47095,141543,1.785
Lauderdale,47097,88693,0.714
Lawrence,47099,5605,0.069
Lincoln,47103,17976,0.014
McMinn,47107,1259,0.09
McNairy,47109,208641,0.624
Macon,47111,14289,0.12
Madison,47113,128379,0.851
Montgomery,47125,15305,0.016
Obion,47131,262991,0.084
Robertson,47147,115666,0.021
Rutherford,47149,6845,0.009
Shelby,47157,57190,0.085
Stewart,47161,62559,0.365
Sumner,47165,2739,0.005
Tipton,47167,303804,0.124
Washington,47179,99489,0.143
Weakley,47183,327362,1.714
White,47185,14726,0.026
Wilson,47189,1754,0.02
Atascosa,48013,15448,0.928
Austin,48015,302986,0.364
Bailey,48017,1099969,1.439
Bastrop,48021,6186,0.093
Bee,48025,65024,0.029
Bell,48027,2132871,0.481
Bexar,48029,5103,0.01
Bosque,48035,21276,0.508
Bowie,48037,2182848,4.0
Brazoria,48039,942264,0.816
Brazos,48041,33469,0.333
Briscoe,48045,2970,0.013
Burleson,48051,415685,0.958
Calhoun,48057,1841693,1.2
Cameron,48061,163982,0.075
Carson,48065,26171,0.495
Castro,48069,1334141,0.28
Chambers,48071,2688,0.07
Cochran,48079,76757,0.106
Collin,48085,3734322,1.102
Colorado,48089,715599,0.762
Cooke,48097,113437,1.09
Coryell,48099,38686,0.062
Crosby,48107,141628,0.402
Dallam,48111,3997289,0.27
Dallas,48113,93301,0.643
Deaf Smith,48117,1316740,1.042
Delta,48119,816689,1.013
Denton,48121,242892,0.346
Duval,48131,48991,0.264
Ellis,48139,2344664,0.706
Falls,48145,1958347,1.14
Fannin,48147,2220034,1.317
Fayette,48149,162187,0.279
Floyd,48153,127537,0.058
Fort Bend,48157,123549,0.254
Gaines,48165,110996,2.473
Gillespie,48171,4811,0.076
Goliad,48175,21542,0.069
Gonzales,48177,16722,0.028
Gray,48179,54420,0.165
Grayson,48181,2616672,0.765
Guadalupe,48187,1159,0.001
Hale,48189,1247932,1.214
Hamilton,48193,15361,0.376
Hansford,48195,313754,0.165
Harris,48201,87649,0.128
Hartley,48205,3200545,0.151
Hidalgo,48215,162995,0.144
Hill,48217,4245960,0.496
Hockley,48219,175522,0.979
Hunt,48231,715883,1.253
Jackson,48239,3915346,0.356
Jim Wells,48249,141695,0.365
Johnson,48251,368312,1.663
Karnes,48255,691,0.004
Kaufman,48257,457703,0.822
Lamar,48277,2072413,1.068
Lamb,48279,1020726,0.599
Lavaca,48285,75880,2.622
Lee,48287,13886,2.16
Leon,48289,160575,1.695
Liberty,48291,998341,1.227
Limestone,48293,731977,2.027
Lubbock,48303,23779,0.076
Lynn,48305,1367,0.016
McLennan,48309,1083441,0.349
Matagorda,48321,2720297,0.801
Medina,48325,133957,0.623
Milam,48331,861685,0.272
Navarro,48349,894089,1.336
Nueces,48355,117527,0.076
Ochiltree,48357,394894,1.346
Parmer,48369,4897306,1.328
Randall,48381,33113,0.106
Red River,48387,411990,0.646
Refugio,48391,206294,0.487
Robertson,48395,95356,0.129
San Patricio,48409,282747,0.039
Sherman,48421,834120,0.444
Starr,48427,21017,0.196
Swisher,48437,175674,0.118
Terry,48445,580373,0.63
Tom Green,48451,3042,0.026
Travis,48453,713564,0.658
Uvalde,48463,22271,0.541
Victoria,48469,886322,0.305
Waller,48473,29824,0.146
Washington,48477,22180,2.825
Wharton,48481,2002895,0.34
Wheeler,48483,282695,0.364
Wilbarger,48487,7635,0.113
Willacy,48489,16979,0.069
Williamson,48491,2050262,0.299
Wilson,48493,36229,0.126
Wise,48497,22706,0.597
Yoakum,48501,350801,0.96
Box Elder,49003,39747,0.242
Cache,49005,24053,0.892
Addison,50001,896365,1.996
Chittenden,50007,340638,1.525
Franklin,50011,1475471,1.022
Rutland,50021,49885,0.64
Accomack,51001,30486,0.006
Bedford,51019,113,0.043
Caroline,51033,24340,0.009
Culpeper,51047,195633,0.204
Essex,51057,3784,0.001
Fauquier,51061,20629,0.065
Franklin,51067,38857,0.018
Frederick,51069,2663,0.006
Gloucester,51073,664,0.002
Halifax,51083,12259,0.15
Hanover,51085,787,0.0
Isle of Wight,51093,2891,0.002
King and Queen,51097,22991,0.009
King William,51101,2888,0.006
Lancaster,51103,187,0.02
Loudoun,51107,205095,0.344
Northampton,51131,48998,0.021
Northumberland,51133,1660,0.001
Page,51139,11885,0.015
Pittsylvania,51143,77518,0.033
Rockingham,51165,80937,0.034
Scott,51169,28032,1.382
Shenandoah,51171,250440,0.209
Southampton,51175,2661,0.001
Chesapeake City,51550,1930,0.043
Suffolk City,51800,13492,0.009
Adams,53001,38982,0.048
Benton,53005,135247,0.383
Franklin,53021,40259,0.024
Grant,53025,483418,0.219
Whatcom,53073,4199,4.595
Yakima,53077,158134,2.831
Hardy,54031,8394,0.058
Jefferson,54037,25126,0.065
Adams,55001,274601,0.083
Barron,55005,244846,0.016
Brown,55009,283735,0.137
Buffalo,55011,298678,0.098
Burnett,55013,111190,0.284
Calumet,55015,205837,0.212
Chippewa,55017,531813,0.289
Clark,55019,660077,0.082
Columbia,55021,573398,0.044
Crawford,55023,781880,0.237
Dane,55025,366206,0.019
Dodge,55027,364119,0.025
Door,55029,124946,0.111
Dunn,55033,555715,0.024
Eau Claire,55035,293944,0.052
Fond Du Lac,55039,199760,0.224
Grant,55043,1075726,0.056
Green,55045,341807,0.036
Green Lake,55047,267327,0.084
Iowa,55049,584287,0.285
Jackson,55053,346737,0.038
Jefferson,55055,111301,0.015
Juneau,55057,363146,0.054
Kenosha,55059,3303,0.003
Kewaunee,55061,48786,0.004
La Crosse,55063,212328,0.169
Lafayette,55065,553816,0.372
Langlade,55067,178967,0.073
Lincoln,55069,145483,0.13
Manitowoc,55071,81423,0.019
Marathon,55073,758454,0.163
Marinette,55075,439634,0.126
Marquette,55077,1031919,0.378
Milwaukee,55079,2658,0.046
Monroe,55081,310441,0.063
Oconto,55083,519384,0.243
Outagamie,55087,710351,0.085
Ozaukee,55089,21669,0.018
Pepin,55091,21148,0.019
Pierce,55093,287034,0.046
Polk,55095,203081,0.82
Portage,55097,464635,0.271
Price,55099,127722,0.524
Racine,55101,94412,0.054
Richland,55103,984857,0.194
Rock,55105,600590,0.048
Rusk,55107,702733,0.414
St Croix,55109,204810,0.027
Sauk,55111,984383,0.175
Sawyer,55113,49518,0.049
Shawano,55115,567092,0.063
Sheboygan,55117,110502,0.16
Taylor,55119,491289,0.376
Trempealeau,55121,546011,0.208
Vernon,55123,760989,0.715
Walworth,55127,57799,0.004
Washburn,55129,55223,0.012
Washington,55131,11629,0.004
Waukesha,55133,66926,0.021
Waupaca,55135,226482,0.131
Waushara,55137,258236,0.266
Winnebago,55139,127045,0.083
Wood,55141,908190,0.614
Big Horn,56003,85087,0.435
Fremont,56013,74513,0.621
Goshen,56015,942248,0.523
Laramie,56021,104592,0.054
Park,56029,13652,0.067
Platte,56031,136288,0.165
