n,i,t,a
Valley,31175,2356150,1.234
Washington,31177,108632,0.074
Wayne,31179,4105745,1.732
Webster,31181,876998,0.728
Wheeler,31183,271597,0.488
York,31185,586033,0.174
Grafton,33009,17525,1.434
Burlington,34005,11568,0.098
Hunterdon,34019,14138,0.078
Mercer,34021,2822,0.094
Monmouth,34025,26,0.002
Warren,34041,3020,0.006
Curry,35009,33957,0.137
Lea,35025,6039,0.108
Quay,35037,704,0.125
Roosevelt,35041,43142,1.696
Union,35059,132927,0.755
Allegany,36003,5616,0.353
Cattaraugus,36009,5454,0.052
Cayuga,36011,281194,1.779
Chautauqua,36013,19018,0.087
Chenango,36017,4378,0.147
Clinton,36019,476,0.007
Columbia,36021,34859,0.575
Dutchess,36027,4970,0.147
Erie,36029,74251,1.013
Franklin,36033,6948,0.14
Genesee,36037,76605,1.093
Herkimer,36043,11107,0.563
Livingston,36051,86423,1.403
Madison,36053,45085,1.093
Monroe,36055,116308,1.822
Montgomery,36057,866219,4.17
Niagara,36063,298811,2.813
Oneida,36065,3635,0.097
Onondaga,36067,17982,0.14
Ontario,36069,201495,1.331
Orange,36071,43520,0.745
Orleans,36073,218151,1.096
Oswego,36075,5493,0.435
Rensselaer,36083,172326,4.784
Schoharie,36095,56668,2.508
Schuyler,36097,5106,0.31
Seneca,36099,96606,3.926
Steuben,36101,32771,0.588
Suffolk,36103,2309,1.112
Tioga,36107,10343,1.497
Tompkins,36109,13868,0.282
Ulster,36111,719,0.085
Washington,36115,61714,2.3
Wayne,36117,106937,1.627
Wyoming,36121,119085,2.208
Yates,36123,49170,1.197
Alexander,37003,44043,1.09
Alleghany,37005,26308,0.776
Anson,37007,9252,0.223
Beaufort,37013,333665,0.565
Bertie,37015,16005,0.17
Bladen,37017,54400,0.273
Brunswick,37019,63461,0.354
Buncombe,37021,1289,1.21
Camden,37029,40419,0.219
Caswell,37033,86,0.048
Chowan,37041,194,0.032
Cleveland,37045,7539,0.76
Columbus,37047,155360,0.191
Craven,37049,88074,0.179
Cumberland,37051,2466,0.008
Currituck,37053,66028,0.387
Davidson,37057,4506,0.064
Davie,37059,13758,0.304
Duplin,37061,55830,0.063
Edgecombe,37065,7270,0.037
Gates,37073,1164,0.025
Greene,37079,23526,0.205
Guilford,37081,34016,0.26
Halifax,37083,5061,0.04
Harnett,37085,3104,0.008
Haywood,37087,4367,0.15
Hertford,37091,8177,0.024
Hyde,37095,107620,0.278
Iredell,37097,45387,0.391
Johnston,37101,2436,0.011
Jones,37103,10836,0.076
Lenoir,37107,19084,0.036
Lincoln,37109,10552,0.488
Martin,37117,897,0.106
Nash,37127,234,0.003
Northampton,37131,5135,0.091
Onslow,37133,24826,0.119
Orange,37135,4898,0.204
Pamlico,37137,31619,0.487
Pasquotank,37139,13280,0.3
Pender,37141,23669,0.108
Perquimans,37143,7978,0.071
Person,37145,5870,0.649
Pitt,37147,12817,0.116
Randolph,37151,756,1.028
Robeson,37155,12783,0.087
Rockingham,37157,7532,0.217
Rowan,37159,70496,0.934
Sampson,37163,14070,0.019
Stanly,37167,1748,0.023
Surry,37171,1311,0.193
Tyrrell,37177,38396,0.09
Union,37179,22500,0.049
Washington,37187,90004,0.159
Wayne,37191,2216,0.144
Wilkes,37193,12303,0.512
Adams,38001,1076,0.023
Barnes,38003,169326,0.472
Benson,38005,43721,0.459
Billings,38007,6707,0.346
Bottineau,38009,672,0.126
Bowman,38011,5366,0.26
Burleigh,38015,12047,0.142
Cass,38017,339282,0.16
Cavalier,38019,900,0.098
Dickey,38021,1822456,0.585
Dunn,38025,14073,0.231
Eddy,38027,45140,0.886
Emmons,38029,95501,0.17
Foster,38031,27456,0.379
Golden Valley,38033,617,0.015
Grand Forks,38035,933868,0.751
Grant,38037,4535,0.025
Griggs,38039,31240,0.52
Hettinger,38041,9016,0.049
Kidder,38043,39265,0.193
La Moure,38045,170987,0.319
Logan,38047,1962,0.027
McHenry,38049,44305,0.191
McIntosh,38051,12749,0.038
McKenzie,38053,9801,0.145
McLean,38055,8355,0.061
Mercer,38057,1784,0.016
Morton,38059,1350,0.007
Mountrail,38061,1917,0.44
Nelson,38063,27572,0.155
Pembina,38067,459614,1.222
Pierce,38069,5677,0.29
Ramsey,38071,645011,0.655
Ransom,38073,1077550,0.662
Richland,38077,584572,0.445
Rolette,38079,70588,0.525
Sargent,38081,1278956,0.7
Sheridan,38083,3843,0.282
Sioux,38085,6017,0.057
Slope,38087,657,0.075
Stark,38089,31333,0.243
Steele,38091,142357,0.482
Stutsman,38093,34904,0.101
Towner,38095,2824,0.091
Traill,38097,308314,0.076
Walsh,38099,222097,1.064
Ward,38101,2092,0.038
Wells,38103,5559,0.322
Williams,38105,1055,0.075
Adams,39001,18239,0.056
Allen,39003,5600,0.155
Ashland,39005,161374,0.361
Ashtabula,39007,303203,1.228
Athens,39009,2424,0.033
Auglaize,39011,108011,0.074
Brown,39015,5182,0.013
Butler,39017,15655,0.027
Carroll,39019,31247,0.353
Champaign,39021,55885,0.021
Clark,39023,11252,0.01
Clermont,39025,4866,0.018
Clinton,39027,31160,0.023
Columbiana,39029,59466,0.717
Coshocton,39031,31799,0.165
Crawford,39033,15836,0.025
Darke,39037,393699,0.117
Defiance,39039,307197,0.829
Delaware,39041,22367,0.134
Erie,39043,276623,1.305
Fairfield,39045,27026,0.055
Fayette,39047,280506,0.097
Franklin,39049,44409,0.071
Fulton,39051,39507,0.889
Gallia,39053,4633,0.38
Greene,39057,23190,0.015
Guernsey,39059,521,0.006
Hancock,39063,78599,0.249
Hardin,39065,175772,0.184
Henry,39069,38632,0.088
Highland,39071,4451,0.014
Holmes,39075,58026,0.09
Huron,39077,313847,0.525
Jackson,39079,440,0.011
Knox,39083,144048,0.197
Lawrence,39087,790,0.091
Licking,39089,177644,0.067
Logan,39091,80059,0.169
Lorain,39093,119031,1.2
Lucas,39095,53363,2.422
Madison,39097,93241,0.038
Mahoning,39099,48923,0.8
Marion,39101,28593,0.055
Medina,39103,165387,1.814
Meigs,39105,10472,0.151
Mercer,39107,491713,0.161
Miami,39109,46749,0.125
Montgomery,39113,7547,0.012
Morgan,39115,3014,0.343
Morrow,39117,127325,0.202
Muskingum,39119,13851,0.077
Ottawa,39123,465923,1.403
Paulding,39125,138807,0.366
Perry,39127,123950,0.139
Pickaway,39129,14873,0.009
Pike,39131,5591,0.275
Portage,39133,81162,1.408
Preble,39135,10957,0.012
Putnam,39137,39720,0.234
Richland,39139,149660,0.434
Ross,39141,8341,0.013
Sandusky,39143,318593,0.363
Seneca,39147,78231,0.135
Shelby,39149,272263,0.217
Stark,39151,183553,0.624
Trumbull,39155,71991,1.111
Tuscarawas,39157,698,0.012
Union,39159,24020,0.066
Van Wert,39161,58411,0.297
Warren,39165,116946,0.133
Washington,39167,10275,0.378
Wayne,39169,85713,0.535
Williams,39171,353433,1.232
Wood,39173,310057,0.46
Wyandot,39175,37636,0.369
Atoka,40005,11254,2.612
Beaver,40007,5974,0.04
Caddo,40015,5037,0.018
Canadian,40017,3518,0.622
Cimarron,40025,206171,0.359
Comanche,40031,55144,1.872
Custer,40039,5620,0.76
Garvin,40049,7134,0.126
Grant,40053,4483,0.366
Hughes,40063,6744,0.857
Jackson,40065,8902,0.367
Kay,40071,1442,0.117
Love,40085,10507,5.972
McCurtain,40089,13427,0.493
McIntosh,40091,3978,0.54
Muskogee,40101,5195,0.067
Nowata,40105,384,0.028
Oklahoma,40109,2131,0.315
Okmulgee,40111,1028,0.093
Ottawa,40115,9554,0.224
Texas,40139,367576,0.238
Tillman,40141,88043,0.641
Wagoner,40145,3029,0.086
Malheur,41045,56794,0.749
Adams,42001,45852,0.078
Armstrong,42005,48690,0.497
Bedford,42009,71035,0.251
Berks,42011,92215,0.182
Blair,42013,44903,0.925
Bradford,42015,99780,1.63
Bucks,42017,29020,0.083
Butler,42019,50200,0.662
Cambria,42021,96283,0.594
Carbon,42025,16048,0.215
Centre,42027,11085,0.049
Chester,42029,1439,0.007
Clarion,42031,14499,0.098
Clearfield,42033,16096,0.445
Clinton,42035,19385,0.7
Columbia,42037,3281,0.782
Crawford,42039,204459,0.881
Cumberland,42041,83154,0.435
Dauphin,42043,418,0.003
Erie,42049,423899,1.611
Fayette,42051,22677,0.095
Franklin,42055,43934,0.024
Fulton,42057,16933,0.149
Huntingdon,42061,102078,0.324
Indiana,42063,112877,0.242
Jefferson,42065,5397,0.069
Juniata,42067,7133,0.088
Lancaster,42071,4272,0.009
Lawrence,42073,24317,0.542
Lebanon,42075,7171,0.386
Lehigh,42077,13552,0.02
Luzerne,42079,41667,0.399
Lycoming,42081,12755,0.113
Mercer,42085,94534,1.121
Mifflin,42087,411,0.004
Monroe,42089,26333,0.332
Montgomery,42091,8024,0.092
Montour,42093,8340,1.799
Northampton,42095,43470,0.227
Northumberland,42097,9470,0.145
Perry,42099,4574,0.024
Potter,42105,20394,0.813
Schuylkill,42107,26508,0.094
Snyder,42109,7149,0.054
Somerset,42111,5155,0.016
Susquehanna,42115,42791,2.274
Tioga,42117,84365,0.712
Union,42119,20735,0.236
Venango,42121,18146,0.537
Washington,42125,26078,0.768
Westmoreland,42129,15134,0.096
Wyoming,42131,6891,0.11
York,42133,21688,0.045
Aiken,45003,40391,1.903
Allendale,45005,390780,2.041
Anderson,45007,3845,0.643
Bamberg,45009,236988,2.074
Barnwell,45011,42869,0.944
Berkeley,45015,40555,0.714
Calhoun,45017,95357,1.322
Chesterfield,45025,28632,0.538
Clarendon,45027,1225365,1.669
Colleton,45029,254319,1.03
Darlington,45031,20932,0.089
Dillon,45033,18815,0.08
Dorchester,45035,74137,0.915
Florence,45041,82735,0.215
Georgetown,45043,10251,0.285
Hampton,45049,142767,1.521
Horry,45051,128376,0.68
Lee,45061,144654,0.863
Lexington,45063,23407,0.693
Marion,45067,106878,0.891
Marlboro,45069,705,0.011
Orangeburg,45075,668144,1.365
Richland,45079,67837,0.946
Saluda,45081,1626,0.392
Spartanburg,45083,14730,2.635
Sumter,45085,282110,0.623
Williamsburg,45089,332036,0.985
Aurora,46003,1134626,0.569
Beadle,46005,796666,0.204
Bennett,46007,140865,0.35
Bon Homme,46009,215845,0.148
Brookings,46011,170408,0.07
Brown,46013,4037010,1.178
Brule,46015,2038612,1.531
Buffalo,46017,1175667,1.278
Butte,46019,7146,0.309
Campbell,46021,17462,0.031
Charles Mix,46023,1819711,0.638
Clark,46025,427808,0.345
Clay,46027,1112070,0.455
Codington,46029,286347,0.122
Corson,46031,913,0.008
Custer,46033,3511,0.35
Davison,46035,302177,0.372
Day,46037,733866,0.558
Deuel,46039,64801,0.036
Dewey,46041,14757,0.292
Douglas,46043,178712,0.188
Edmunds,46045,250011,0.121
Fall River,46047,3370,0.115
Faulk,46049,296997,0.176
Grant,46051,104421,0.21
Gregory,46053,1215308,1.615
Haakon,46055,186076,0.277
Hamlin,46057,250918,0.218
Hand,46059,791564,0.357
Hanson,46061,261764,0.103
Harding,46063,1543,0.08
Hughes,46065,225842,0.343
Hutchinson,46067,556224,0.3
Hyde,46069,531979,0.835
Jerauld,46073,1369075,1.194
Jones,46075,259564,2.122
Kingsbury,46077,592873,0.277
Lake,46079,358678,0.248
Lincoln,46083,517249,0.309
Lyman,46085,696973,1.503
McCook,46087,131425,0.115
McPherson,46089,51384,0.109
Marshall,46091,1318787,0.736
Meade,46093,2324,0.2
Mellette,46095,6189,0.266
Miner,46097,488893,0.211
Minnehaha,46099,88928,0.219
Moody,46101,47262,0.114
Pennington,46103,293540,0.56
Perkins,46105,51185,0.205
Potter,46107,103563,0.132
Roberts,46109,296743,0.42
Sanborn,46111,1086519,0.454
Shannon,46113,1907,0.074
Spink,46115,522720,0.12
Stanley,46117,133463,0.816
Sully,46119,80472,0.053
Todd,46121,61709,0.166
Tripp,46123,1692363,1.764
Turner,46125,508897,0.172
Union,46127,809317,0.269
Walworth,46129,36358,0.558
Yankton,46135,594460,0.313
Ziebach,46137,894,1.255
Bedford,47003,21833,0.477
Benton,47005,1693,0.075
Cannon,47015,981,0.024
Carroll,47017,53905,0.079
Chester,47023,491,0.075
Clay,47027,433,0.84
Coffee,47031,20151,0.028
Crockett,47033,24725,1.057
Decatur,47039,21616,0.824
Dickson,47043,6875,1.153
Dyer,47045,26673,0.084
Fayette,47047,134862,0.551
Franklin,47051,4156,0.009
Gibson,47053,120300,0.263
Giles,47055,49867,0.134
Greene,47059,10851,0.119
Hamblen,47063,1064,0.115
Hardeman,47069,36832,0.221
Hardin,47071,70434,0.683
Hawkins,47073,4290,0.91
Haywood,47075,42509,0.227
Henderson,47077,1669,0.033
Henry,47079,113442,0.479
Lake,47095,243,0.0
Lauderdale,47097,2621,0.007
Lawrence,47099,9488,0.053
Lincoln,47103,32120,0.256
McMinn,47107,53854,1.01
McNairy,47109,9635,0.09
Macon,47111,370,0.014
Madison,47113,6520,0.065
Maury,47119,7179,0.958
Monroe,47123,7636,0.214
Montgomery,47125,274661,1.261
Obion,47131,74983,0.148
Robertson,47147,186904,0.811
Rutherford,47149,5007,0.146
Shelby,47157,27706,0.129
Smith,47159,6585,0.058
Stewart,47161,182818,1.928
Sumner,47165,41729,1.422
Tipton,47167,8992,0.287
Washington,47179,36314,0.041
Weakley,47183,147399,0.44
Williamson,47187,14211,1.226
Armstrong,48011,9561,0.152
Atascosa,48013,17066,0.132
Austin,48015,1148,0.015
Bailey,48017,1555,0.016
Bastrop,48021,33574,0.249
Bee,48025,271592,0.308
Bell,48027,30722,0.012
Bexar,48029,85536,0.167
Bowie,48037,131144,1.663
Brazoria,48039,342,0.003
Brazos,48041,31063,0.343
Briscoe,48045,14429,1.013
Brooks,48047,87706,1.082
Brown,48049,4668,3.087
Burleson,48051,130588,1.166
Caldwell,48055,36311,0.104
Calhoun,48057,35146,0.022
Cameron,48061,411212,0.538
Carson,48065,44718,0.103
Castro,48069,239058,0.28
Chambers,48071,1370743,1.98
Collin,48085,35882,0.15
Colorado,48089,315,0.009
Comal,48091,5261,0.118
Comanche,48093,36904,0.54
Coryell,48099,616,0.004
Dallam,48111,1334913,0.747
Dallas,48113,6317,0.063
Deaf Smith,48117,160080,0.256
Delta,48119,80059,0.44
De Witt,48123,583,0.002
Duval,48131,88762,0.621
Ellis,48139,20699,0.042
Erath,48143,46426,0.177
Falls,48145,91783,0.046
Fannin,48147,40343,0.206
Fayette,48149,7160,0.082
Floyd,48153,4005,0.014
Fort Bend,48157,3271,0.525
Frio,48163,12943,0.09
Gillespie,48171,31330,0.811
Goliad,48175,7979,0.075
Gonzales,48177,15119,0.162
Gray,48179,3856,0.017
Grayson,48181,821,0.008
Guadalupe,48187,70450,0.054
Hale,48189,24810,0.086
Hamilton,48193,6574,1.0
Hansford,48195,85794,0.121
Harris,48201,451020,1.677
Hartley,48205,973587,0.586
Hidalgo,48215,714808,1.224
Hill,48217,98509,0.026
Hockley,48219,56655,2.71
Hunt,48231,132,0.003
Hutchinson,48233,79791,0.705
Jackson,48239,71745,0.234
Jefferson,48245,317441,3.289
Jim Wells,48249,664490,1.079
Karnes,48255,324249,0.592
Kleberg,48273,70044,0.411
Lamar,48277,24208,0.073
Lamb,48279,13353,0.019
Lavaca,48285,1692,0.009
Lee,48287,4695,0.326
Liberty,48291,1302627,1.036
Limestone,48293,45,0.0
Live Oak,48297,333707,0.464
McCulloch,48307,713817,1.602
McLennan,48309,9602,0.004
Matagorda,48321,4701,0.324
Medina,48325,203052,1.073
Milam,48331,90060,0.065
Moore,48341,384408,0.466
Navarro,48349,60978,0.126
Nueces,48355,596248,1.75
Ochiltree,48357,20356,0.16
Parmer,48369,51274,0.132
Potter,48375,29050,2.93
Randall,48381,41779,0.78
Red River,48387,68688,0.254
Refugio,48391,135435,0.719
Robertson,48395,93129,0.77
San Patricio,48409,328944,0.724
Sherman,48421,679588,0.439
Starr,48427,444562,0.932
Tom Green,48451,84599,0.637
Travis,48453,83577,0.262
Uvalde,48463,9443,0.793
Victoria,48469,5318,0.004
Waller,48473,71008,0.444
Wharton,48481,17316,0.049
Wichita,48485,31247,1.927
Willacy,48489,50694,0.387
Williamson,48491,213190,0.069
Wilson,48493,55925,0.225
Zavala,48507,86269,0.331
Box Elder,49003,1108,0.065
Addison,50001,72402,1.249
Franklin,50011,89683,1.923
Rutland,50021,6588,1.54
Accomack,51001,102469,0.098
Amelia,51007,157,0.001
Augusta,51015,1429,0.054
Bedford,51019,314,0.009
Brunswick,51025,742,0.018
Campbell,51031,3424,0.045
Caroline,51033,11845,0.019
Carroll,51035,129,0.092
Charlotte,51037,5691,0.13
Culpeper,51047,16121,0.078
Dinwiddie,51053,5872,0.04
Essex,51057,4563,0.021
Fauquier,51061,15118,0.017
Franklin,51067,26740,0.147
Gloucester,51073,6494,0.022
Halifax,51083,37460,0.685
Hanover,51085,7762,0.016
Isle of Wight,51093,4007,0.066
King and Queen,51097,13190,0.038
King George,51099,1003,0.036
King William,51101,8833,0.009
Lancaster,51103,2030,0.012
Loudoun,51107,6776,0.276
Lunenburg,51111,1064,0.062
Madison,51113,1891,0.017
Mecklenburg,51117,2412,0.138
Northampton,51131,4693,0.01
Northumberland,51133,7994,0.01
Nottoway,51135,290,0.073
Orange,51137,873,0.006
Page,51139,3591,0.267
Patrick,51141,6807,1.33
Pittsylvania,51143,27921,0.141
Prince Edward,51147,557,0.007
Richmond,51159,2291,0.008
Rockbridge,51163,1144,0.014
Rockingham,51165,2112,0.011
Shenandoah,51171,3077,0.013
Smyth,51173,25922,0.467
Southampton,51175,1966,0.028
Spotsylvania,51177,3175,0.033
Sussex,51183,1394,0.081
Washington,51191,243,0.009
Westmoreland,51193,35358,0.03
Franklin,53021,161232,0.654
Grant,53025,159458,0.616
Lincoln,53043,30966,4.86
Berkeley,54003,141,0.001
Hampshire,54027,740,0.042
Hardy,54031,1723,0.013
Jackson,54035,730,0.24
Mason,54053,1919,0.006
Pendleton,54071,1578,0.037
Adams,55001,93236,0.224
Ashland,55003,2305,0.362
Barron,55005,835599,1.227
Bayfield,55007,6387,0.117
Brown,55009,272952,0.26
Buffalo,55011,83849,0.145
Burnett,55013,108126,0.464
Calumet,55015,49611,0.216
Chippewa,55017,325402,0.209
Clark,55019,344141,0.19
Columbia,55021,417424,0.5
Crawford,55023,79933,0.299
Dane,55025,514848,0.112
Dodge,55027,540741,0.553
Door,55029,11089,0.047
Douglas,55031,815,0.217
Dunn,55033,440386,0.35
Eau Claire,55035,79069,0.057
Fond Du Lac,55039,195704,0.108
Forest,55041,9837,0.743
Grant,55043,268027,0.221
Green,55045,429216,0.164
Green Lake,55047,103976,0.14
Iowa,55049,216672,0.472
Jackson,55053,140349,0.285
Jefferson,55055,189191,0.179
Juneau,55057,27958,0.068
Kenosha,55059,131486,0.274
Kewaunee,55061,70449,0.067
La Crosse,55063,62982,0.461
Lafayette,55065,502834,0.232
Langlade,55067,52422,0.662
Lincoln,55069,21411,0.124
Manitowoc,55071,142667,0.107
Marathon,55073,240201,0.257
Marinette,55075,152771,0.13
Marquette,55077,143305,0.308
Monroe,55081,60413,0.12
Oconto,55083,122553,0.209
Outagamie,55087,207709,0.361
Ozaukee,55089,67831,0.356
Pepin,55091,13058,0.046
Pierce,55093,382647,0.204
Polk,55095,250769,0.403
Portage,55097,35899,0.393
Price,55099,892,0.018
Racine,55101,232113,0.751
Richland,55103,168865,0.659
Rock,55105,653188,0.28
Rusk,55107,80589,0.249
St Croix,55109,173025,0.079
Sauk,55111,324189,0.813
Sawyer,55113,65092,0.708
Shawano,55115,267019,0.443
Sheboygan,55117,10916,0.013
Taylor,55119,138940,0.409
Trempealeau,55121,123747,0.304
Vernon,55123,164513,0.904
Walworth,55127,281905,0.248
Washburn,55129,175244,0.492
Washington,55131,77957,0.172
Waukesha,55133,82292,0.254
Waupaca,55135,263505,0.669
Waushara,55137,54145,0.444
Winnebago,55139,154797,0.469
Wood,55141,125858,0.316
Big Horn,56003,4542,0.494
Fremont,56013,7830,0.701
Goshen,56015,158575,0.379
Laramie,56021,33415,0.358
Park,56029,4506,0.072
Platte,56031,19603,0.098
